dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp
09/06/2020,9,6,2020,37,0,Benin,BJ,BEN,11801151,Africa
08/06/2020,8,6,2020,0,0,Benin,BJ,BEN,11801151,Africa
07/06/2020,7,6,2020,7,1,Benin,BJ,BEN,11801151,Africa
06/06/2020,6,6,2020,0,0,Benin,BJ,BEN,11801151,Africa
05/06/2020,5,6,2020,17,0,Benin,BJ,BEN,11801151,Africa
04/06/2020,4,6,2020,0,0,Benin,BJ,BEN,11801151,Africa
03/06/2020,3,6,2020,1,0,Benin,BJ,BEN,11801151,Africa
02/06/2020,2,6,2020,11,0,Benin,BJ,BEN,11801151,Africa
01/06/2020,1,6,2020,0,0,Benin,BJ,BEN,11801151,Africa
31/05/2020,31,5,2020,8,0,Benin,BJ,BEN,11801151,Africa
30/05/2020,30,5,2020,14,0,Benin,BJ,BEN,11801151,Africa
29/05/2020,29,5,2020,0,0,Benin,BJ,BEN,11801151,Africa
28/05/2020,28,5,2020,2,0,Benin,BJ,BEN,11801151,Africa
27/05/2020,27,5,2020,17,0,Benin,BJ,BEN,11801151,Africa
26/05/2020,26,5,2020,0,0,Benin,BJ,BEN,11801151,Africa
25/05/2020,25,5,2020,56,0,Benin,BJ,BEN,11801151,Africa
24/05/2020,24,5,2020,0,0,Benin,BJ,BEN,11801151,Africa
23/05/2020,23,5,2020,0,0,Benin,BJ,BEN,11801151,Africa
22/05/2020,22,5,2020,5,1,Benin,BJ,BEN,11801151,Africa
21/05/2020,21,5,2020,0,0,Benin,BJ,BEN,11801151,Africa
20/05/2020,20,5,2020,-209,0,Benin,BJ,BEN,11801151,Africa
19/05/2020,19,5,2020,0,0,Benin,BJ,BEN,11801151,Africa
18/05/2020,18,5,2020,0,0,Benin,BJ,BEN,11801151,Africa
17/05/2020,17,5,2020,0,0,Benin,BJ,BEN,11801151,Africa
16/05/2020,16,5,2020,0,0,Benin,BJ,BEN,11801151,Africa
15/05/2020,15,5,2020,12,0,Benin,BJ,BEN,11801151,Africa
14/05/2020,14,5,2020,0,0,Benin,BJ,BEN,11801151,Africa
13/05/2020,13,5,2020,8,0,Benin,BJ,BEN,11801151,Africa
12/05/2020,12,5,2020,0,0,Benin,BJ,BEN,11801151,Africa
11/05/2020,11,5,2020,35,0,Benin,BJ,BEN,11801151,Africa
10/05/2020,10,5,2020,42,0,Benin,BJ,BEN,11801151,Africa
09/05/2020,9,5,2020,102,0,Benin,BJ,BEN,11801151,Africa
08/05/2020,8,5,2020,38,0,Benin,BJ,BEN,11801151,Africa
07/05/2020,7,5,2020,6,0,Benin,BJ,BEN,11801151,Africa
06/05/2020,6,5,2020,0,0,Benin,BJ,BEN,11801151,Africa
05/05/2020,5,5,2020,6,0,Benin,BJ,BEN,11801151,Africa
04/05/2020,4,5,2020,0,0,Benin,BJ,BEN,11801151,Africa
03/05/2020,3,5,2020,0,0,Benin,BJ,BEN,11801151,Africa
02/05/2020,2,5,2020,6,0,Benin,BJ,BEN,11801151,Africa
01/05/2020,1,5,2020,15,0,Benin,BJ,BEN,11801151,Africa
30/04/2020,30,4,2020,5,1,Benin,BJ,BEN,11801151,Africa
29/04/2020,29,4,2020,0,0,Benin,BJ,BEN,11801151,Africa
28/04/2020,28,4,2020,0,0,Benin,BJ,BEN,11801151,Africa
27/04/2020,27,4,2020,6,0,Benin,BJ,BEN,11801151,Africa
26/04/2020,26,4,2020,0,0,Benin,BJ,BEN,11801151,Africa
25/04/2020,25,4,2020,0,0,Benin,BJ,BEN,11801151,Africa
24/04/2020,24,4,2020,4,0,Benin,BJ,BEN,11801151,Africa
23/04/2020,23,4,2020,0,0,Benin,BJ,BEN,11801151,Africa
22/04/2020,22,4,2020,0,0,Benin,BJ,BEN,11801151,Africa
21/04/2020,21,4,2020,17,0,Benin,BJ,BEN,11801151,Africa
20/04/2020,20,4,2020,0,0,Benin,BJ,BEN,11801151,Africa
19/04/2020,19,4,2020,0,0,Benin,BJ,BEN,11801151,Africa
18/04/2020,18,4,2020,0,0,Benin,BJ,BEN,11801151,Africa
17/04/2020,17,4,2020,2,0,Benin,BJ,BEN,11801151,Africa
16/04/2020,16,4,2020,0,0,Benin,BJ,BEN,11801151,Africa
15/04/2020,15,4,2020,0,0,Benin,BJ,BEN,11801151,Africa
14/04/2020,14,4,2020,0,0,Benin,BJ,BEN,11801151,Africa
13/04/2020,13,4,2020,0,0,Benin,BJ,BEN,11801151,Africa
12/04/2020,12,4,2020,0,0,Benin,BJ,BEN,11801151,Africa
11/04/2020,11,4,2020,5,0,Benin,BJ,BEN,11801151,Africa
10/04/2020,10,4,2020,4,0,Benin,BJ,BEN,11801151,Africa
09/04/2020,9,4,2020,0,0,Benin,BJ,BEN,11801151,Africa
08/04/2020,8,4,2020,0,0,Benin,BJ,BEN,11801151,Africa
07/04/2020,7,4,2020,4,1,Benin,BJ,BEN,11801151,Africa
06/04/2020,6,4,2020,6,0,Benin,BJ,BEN,11801151,Africa
05/04/2020,5,4,2020,0,0,Benin,BJ,BEN,11801151,Africa
04/04/2020,4,4,2020,3,0,Benin,BJ,BEN,11801151,Africa
03/04/2020,3,4,2020,0,0,Benin,BJ,BEN,11801151,Africa
02/04/2020,2,4,2020,5,0,Benin,BJ,BEN,11801151,Africa
01/04/2020,1,4,2020,2,0,Benin,BJ,BEN,11801151,Africa
31/03/2020,31,3,2020,0,0,Benin,BJ,BEN,11801151,Africa
30/03/2020,30,3,2020,0,0,Benin,BJ,BEN,11801151,Africa
29/03/2020,29,3,2020,0,0,Benin,BJ,BEN,11801151,Africa
28/03/2020,28,3,2020,0,0,Benin,BJ,BEN,11801151,Africa
27/03/2020,27,3,2020,1,0,Benin,BJ,BEN,11801151,Africa
26/03/2020,26,3,2020,0,0,Benin,BJ,BEN,11801151,Africa
25/03/2020,25,3,2020,0,0,Benin,BJ,BEN,11801151,Africa
24/03/2020,24,3,2020,3,0,Benin,BJ,BEN,11801151,Africa
23/03/2020,23,3,2020,0,0,Benin,BJ,BEN,11801151,Africa
22/03/2020,22,3,2020,0,0,Benin,BJ,BEN,11801151,Africa
21/03/2020,21,3,2020,0,0,Benin,BJ,BEN,11801151,Africa
20/03/2020,20,3,2020,1,0,Benin,BJ,BEN,11801151,Africa
19/03/2020,19,3,2020,0,0,Benin,BJ,BEN,11801151,Africa
18/03/2020,18,3,2020,0,0,Benin,BJ,BEN,11801151,Africa
17/03/2020,17,3,2020,1,0,Benin,BJ,BEN,11801151,Africa
05/07/2020,5,7,2020,0,0,Bermuda,BM,BMU,62508,America
04/07/2020,4,7,2020,0,0,Bermuda,BM,BMU,62508,America
03/07/2020,3,7,2020,0,0,Bermuda,BM,BMU,62508,America
02/07/2020,2,7,2020,0,0,Bermuda,BM,BMU,62508,America
01/07/2020,1,7,2020,0,0,Bermuda,BM,BMU,62508,America
30/06/2020,30,6,2020,0,0,Bermuda,BM,BMU,62508,America
29/06/2020,29,6,2020,0,0,Bermuda,BM,BMU,62508,America
28/06/2020,28,6,2020,0,0,Bermuda,BM,BMU,62508,America
27/06/2020,27,6,2020,0,0,Bermuda,BM,BMU,62508,America
26/06/2020,26,6,2020,0,0,Bermuda,BM,BMU,62508,America
25/06/2020,25,6,2020,0,0,Bermuda,BM,BMU,62508,America
24/06/2020,24,6,2020,0,0,Bermuda,BM,BMU,62508,America
23/06/2020,23,6,2020,0,0,Bermuda,BM,BMU,62508,America
22/06/2020,22,6,2020,0,0,Bermuda,BM,BMU,62508,America
21/06/2020,21,6,2020,0,0,Bermuda,BM,BMU,62508,America
20/06/2020,20,6,2020,2,0,Bermuda,BM,BMU,62508,America
19/06/2020,19,6,2020,0,0,Bermuda,BM,BMU,62508,America
18/06/2020,18,6,2020,0,0,Bermuda,BM,BMU,62508,America
17/06/2020,17,6,2020,0,0,Bermuda,BM,BMU,62508,America
16/06/2020,16,6,2020,0,0,Bermuda,BM,BMU,62508,America
15/06/2020,15,6,2020,0,0,Bermuda,BM,BMU,62508,America
14/06/2020,14,6,2020,2,0,Bermuda,BM,BMU,62508,America
13/06/2020,13,6,2020,1,0,Bermuda,BM,BMU,62508,America
12/06/2020,12,6,2020,0,0,Bermuda,BM,BMU,62508,America
11/06/2020,11,6,2020,0,0,Bermuda,BM,BMU,62508,America
10/06/2020,10,6,2020,0,0,Bermuda,BM,BMU,62508,America
09/06/2020,9,6,2020,0,0,Bermuda,BM,BMU,62508,America
08/06/2020,8,6,2020,0,0,Bermuda,BM,BMU,62508,America
07/06/2020,7,6,2020,0,0,Bermuda,BM,BMU,62508,America
06/06/2020,6,6,2020,0,0,Bermuda,BM,BMU,62508,America
05/06/2020,5,6,2020,0,0,Bermuda,BM,BMU,62508,America
04/06/2020,4,6,2020,0,0,Bermuda,BM,BMU,62508,America
03/06/2020,3,6,2020,0,0,Bermuda,BM,BMU,62508,America
02/06/2020,2,6,2020,1,0,Bermuda,BM,BMU,62508,America
01/06/2020,1,6,2020,0,0,Bermuda,BM,BMU,62508,America
31/05/2020,31,5,2020,0,0,Bermuda,BM,BMU,62508,America
30/05/2020,30,5,2020,0,0,Bermuda,BM,BMU,62508,America
29/05/2020,29,5,2020,1,0,Bermuda,BM,BMU,62508,America
28/05/2020,28,5,2020,0,0,Bermuda,BM,BMU,62508,America
27/05/2020,27,5,2020,6,0,Bermuda,BM,BMU,62508,America
26/05/2020,26,5,2020,0,0,Bermuda,BM,BMU,62508,America
25/05/2020,25,5,2020,0,0,Bermuda,BM,BMU,62508,America
24/05/2020,24,5,2020,5,0,Bermuda,BM,BMU,62508,America
23/05/2020,23,5,2020,3,0,Bermuda,BM,BMU,62508,America
22/05/2020,22,5,2020,0,0,Bermuda,BM,BMU,62508,America
21/05/2020,21,5,2020,0,0,Bermuda,BM,BMU,62508,America
20/05/2020,20,5,2020,0,0,Bermuda,BM,BMU,62508,America
19/05/2020,19,5,2020,2,0,Bermuda,BM,BMU,62508,America
18/05/2020,18,5,2020,0,0,Bermuda,BM,BMU,62508,America
17/05/2020,17,5,2020,0,0,Bermuda,BM,BMU,62508,America
16/05/2020,16,5,2020,1,0,Bermuda,BM,BMU,62508,America
15/05/2020,15,5,2020,1,1,Bermuda,BM,BMU,62508,America
14/05/2020,14,5,2020,0,0,Bermuda,BM,BMU,62508,America
13/05/2020,13,5,2020,2,0,Bermuda,BM,BMU,62508,America
12/05/2020,12,5,2020,1,1,Bermuda,BM,BMU,62508,America
11/05/2020,11,5,2020,0,0,Bermuda,BM,BMU,62508,America
10/05/2020,10,5,2020,0,0,Bermuda,BM,BMU,62508,America
09/05/2020,9,5,2020,0,0,Bermuda,BM,BMU,62508,America
08/05/2020,8,5,2020,0,0,Bermuda,BM,BMU,62508,America
07/05/2020,7,5,2020,3,0,Bermuda,BM,BMU,62508,America
06/05/2020,6,5,2020,0,0,Bermuda,BM,BMU,62508,America
05/05/2020,5,5,2020,0,0,Bermuda,BM,BMU,62508,America
04/05/2020,4,5,2020,1,0,Bermuda,BM,BMU,62508,America
03/05/2020,3,5,2020,0,1,Bermuda,BM,BMU,62508,America
02/05/2020,2,5,2020,0,0,Bermuda,BM,BMU,62508,America
01/05/2020,1,5,2020,3,0,Bermuda,BM,BMU,62508,America
30/04/2020,30,4,2020,1,0,Bermuda,BM,BMU,62508,America
29/04/2020,29,4,2020,0,0,Bermuda,BM,BMU,62508,America
28/04/2020,28,4,2020,1,1,Bermuda,BM,BMU,62508,America
27/04/2020,27,4,2020,10,0,Bermuda,BM,BMU,62508,America
26/04/2020,26,4,2020,0,0,Bermuda,BM,BMU,62508,America
25/04/2020,25,4,2020,0,0,Bermuda,BM,BMU,62508,America
24/04/2020,24,4,2020,0,0,Bermuda,BM,BMU,62508,America
23/04/2020,23,4,2020,1,0,Bermuda,BM,BMU,62508,America
22/04/2020,22,4,2020,12,0,Bermuda,BM,BMU,62508,America
21/04/2020,21,4,2020,0,0,Bermuda,BM,BMU,62508,America
20/04/2020,20,4,2020,0,0,Bermuda,BM,BMU,62508,America
19/04/2020,19,4,2020,3,0,Bermuda,BM,BMU,62508,America
18/04/2020,18,4,2020,0,0,Bermuda,BM,BMU,62508,America
17/04/2020,17,4,2020,2,0,Bermuda,BM,BMU,62508,America
16/04/2020,16,4,2020,24,0,Bermuda,BM,BMU,62508,America
15/04/2020,15,4,2020,0,1,Bermuda,BM,BMU,62508,America
14/04/2020,14,4,2020,0,0,Bermuda,BM,BMU,62508,America
13/04/2020,13,4,2020,7,0,Bermuda,BM,BMU,62508,America
12/04/2020,12,4,2020,2,0,Bermuda,BM,BMU,62508,America
11/04/2020,11,4,2020,0,0,Bermuda,BM,BMU,62508,America
10/04/2020,10,4,2020,9,1,Bermuda,BM,BMU,62508,America
09/04/2020,9,4,2020,0,1,Bermuda,BM,BMU,62508,America
08/04/2020,8,4,2020,0,0,Bermuda,BM,BMU,62508,America
07/04/2020,7,4,2020,2,2,Bermuda,BM,BMU,62508,America
06/04/2020,6,4,2020,0,0,Bermuda,BM,BMU,62508,America
05/04/2020,5,4,2020,2,0,Bermuda,BM,BMU,62508,America
04/04/2020,4,4,2020,0,0,Bermuda,BM,BMU,62508,America
03/04/2020,3,4,2020,3,0,Bermuda,BM,BMU,62508,America
02/04/2020,2,4,2020,0,0,Bermuda,BM,BMU,62508,America
01/04/2020,1,4,2020,5,0,Bermuda,BM,BMU,62508,America
31/03/2020,31,3,2020,5,0,Bermuda,BM,BMU,62508,America
30/03/2020,30,3,2020,0,0,Bermuda,BM,BMU,62508,America
29/03/2020,29,3,2020,5,0,Bermuda,BM,BMU,62508,America
28/03/2020,28,3,2020,2,0,Bermuda,BM,BMU,62508,America
27/03/2020,27,3,2020,9,0,Bermuda,BM,BMU,62508,America
26/03/2020,26,3,2020,0,0,Bermuda,BM,BMU,62508,America
25/03/2020,25,3,2020,0,0,Bermuda,BM,BMU,62508,America
24/03/2020,24,3,2020,0,0,Bermuda,BM,BMU,62508,America
23/03/2020,23,3,2020,4,0,Bermuda,BM,BMU,62508,America
22/03/2020,22,3,2020,0,0,Bermuda,BM,BMU,62508,America
21/03/2020,21,3,2020,0,0,Bermuda,BM,BMU,62508,America
20/03/2020,20,3,2020,2,0,Bermuda,BM,BMU,62508,America
05/07/2020,5,7,2020,0,0,Bhutan,BT,BTN,763094,Asia
04/07/2020,4,7,2020,1,0,Bhutan,BT,BTN,763094,Asia
03/07/2020,3,7,2020,0,0,Bhutan,BT,BTN,763094,Asia
02/07/2020,2,7,2020,0,0,Bhutan,BT,BTN,763094,Asia
01/07/2020,1,7,2020,0,0,Bhutan,BT,BTN,763094,Asia
30/06/2020,30,6,2020,1,0,Bhutan,BT,BTN,763094,Asia
29/06/2020,29,6,2020,0,0,Bhutan,BT,BTN,763094,Asia
28/06/2020,28,6,2020,1,0,Bhutan,BT,BTN,763094,Asia
27/06/2020,27,6,2020,5,0,Bhutan,BT,BTN,763094,Asia
26/06/2020,26,6,2020,0,0,Bhutan,BT,BTN,763094,Asia
25/06/2020,25,6,2020,0,0,Bhutan,BT,BTN,763094,Asia
24/06/2020,24,6,2020,1,0,Bhutan,BT,BTN,763094,Asia
23/06/2020,23,6,2020,1,0,Bhutan,BT,BTN,763094,Asia
22/06/2020,22,6,2020,0,0,Bhutan,BT,BTN,763094,Asia
21/06/2020,21,6,2020,0,0,Bhutan,BT,BTN,763094,Asia
20/06/2020,20,6,2020,1,0,Bhutan,BT,BTN,763094,Asia
19/06/2020,19,6,2020,0,0,Bhutan,BT,BTN,763094,Asia
18/06/2020,18,6,2020,0,0,Bhutan,BT,BTN,763094,Asia
17/06/2020,17,6,2020,0,0,Bhutan,BT,BTN,763094,Asia
16/06/2020,16,6,2020,1,0,Bhutan,BT,BTN,763094,Asia
15/06/2020,15,6,2020,0,0,Bhutan,BT,BTN,763094,Asia
14/06/2020,14,6,2020,4,0,Bhutan,BT,BTN,763094,Asia
13/06/2020,13,6,2020,0,0,Bhutan,BT,BTN,763094,Asia
12/06/2020,12,6,2020,0,0,Bhutan,BT,BTN,763094,Asia
11/06/2020,11,6,2020,3,0,Bhutan,BT,BTN,763094,Asia
10/06/2020,10,6,2020,0,0,Bhutan,BT,BTN,763094,Asia
09/06/2020,9,6,2020,0,0,Bhutan,BT,BTN,763094,Asia
08/06/2020,8,6,2020,11,0,Bhutan,BT,BTN,763094,Asia
07/06/2020,7,6,2020,0,0,Bhutan,BT,BTN,763094,Asia
06/06/2020,6,6,2020,0,0,Bhutan,BT,BTN,763094,Asia
05/06/2020,5,6,2020,1,0,Bhutan,BT,BTN,763094,Asia
04/06/2020,4,6,2020,0,0,Bhutan,BT,BTN,763094,Asia
03/06/2020,3,6,2020,0,0,Bhutan,BT,BTN,763094,Asia
02/06/2020,2,6,2020,4,0,Bhutan,BT,BTN,763094,Asia
01/06/2020,1,6,2020,0,0,Bhutan,BT,BTN,763094,Asia
31/05/2020,31,5,2020,10,0,Bhutan,BT,BTN,763094,Asia
30/05/2020,30,5,2020,2,0,Bhutan,BT,BTN,763094,Asia
29/05/2020,29,5,2020,3,0,Bhutan,BT,BTN,763094,Asia
28/05/2020,28,5,2020,1,0,Bhutan,BT,BTN,763094,Asia
27/05/2020,27,5,2020,0,0,Bhutan,BT,BTN,763094,Asia
26/05/2020,26,5,2020,0,0,Bhutan,BT,BTN,763094,Asia
25/05/2020,25,5,2020,3,0,Bhutan,BT,BTN,763094,Asia
24/05/2020,24,5,2020,0,0,Bhutan,BT,BTN,763094,Asia
23/05/2020,23,5,2020,3,0,Bhutan,BT,BTN,763094,Asia
22/05/2020,22,5,2020,0,0,Bhutan,BT,BTN,763094,Asia
21/05/2020,21,5,2020,0,0,Bhutan,BT,BTN,763094,Asia
20/05/2020,20,5,2020,0,0,Bhutan,BT,BTN,763094,Asia
19/05/2020,19,5,2020,0,0,Bhutan,BT,BTN,763094,Asia
18/05/2020,18,5,2020,0,0,Bhutan,BT,BTN,763094,Asia
17/05/2020,17,5,2020,0,0,Bhutan,BT,BTN,763094,Asia
16/05/2020,16,5,2020,1,0,Bhutan,BT,BTN,763094,Asia
15/05/2020,15,5,2020,5,0,Bhutan,BT,BTN,763094,Asia
14/05/2020,14,5,2020,4,0,Bhutan,BT,BTN,763094,Asia
13/05/2020,13,5,2020,0,0,Bhutan,BT,BTN,763094,Asia
12/05/2020,12,5,2020,2,0,Bhutan,BT,BTN,763094,Asia
11/05/2020,11,5,2020,2,0,Bhutan,BT,BTN,763094,Asia
10/05/2020,10,5,2020,0,0,Bhutan,BT,BTN,763094,Asia
09/05/2020,9,5,2020,0,0,Bhutan,BT,BTN,763094,Asia
08/05/2020,8,5,2020,0,0,Bhutan,BT,BTN,763094,Asia
07/05/2020,7,5,2020,0,0,Bhutan,BT,BTN,763094,Asia
06/05/2020,6,5,2020,0,0,Bhutan,BT,BTN,763094,Asia
05/05/2020,5,5,2020,0,0,Bhutan,BT,BTN,763094,Asia
04/05/2020,4,5,2020,0,0,Bhutan,BT,BTN,763094,Asia
03/05/2020,3,5,2020,0,0,Bhutan,BT,BTN,763094,Asia
02/05/2020,2,5,2020,0,0,Bhutan,BT,BTN,763094,Asia
01/05/2020,1,5,2020,0,0,Bhutan,BT,BTN,763094,Asia
30/04/2020,30,4,2020,0,0,Bhutan,BT,BTN,763094,Asia
29/04/2020,29,4,2020,0,0,Bhutan,BT,BTN,763094,Asia
28/04/2020,28,4,2020,0,0,Bhutan,BT,BTN,763094,Asia
27/04/2020,27,4,2020,0,0,Bhutan,BT,BTN,763094,Asia
26/04/2020,26,4,2020,0,0,Bhutan,BT,BTN,763094,Asia
25/04/2020,25,4,2020,0,0,Bhutan,BT,BTN,763094,Asia
24/04/2020,24,4,2020,0,0,Bhutan,BT,BTN,763094,Asia
23/04/2020,23,4,2020,1,0,Bhutan,BT,BTN,763094,Asia
22/04/2020,22,4,2020,0,0,Bhutan,BT,BTN,763094,Asia
21/04/2020,21,4,2020,1,0,Bhutan,BT,BTN,763094,Asia
20/04/2020,20,4,2020,0,0,Bhutan,BT,BTN,763094,Asia
19/04/2020,19,4,2020,0,0,Bhutan,BT,BTN,763094,Asia
18/04/2020,18,4,2020,0,0,Bhutan,BT,BTN,763094,Asia
17/04/2020,17,4,2020,0,0,Bhutan,BT,BTN,763094,Asia
16/04/2020,16,4,2020,0,0,Bhutan,BT,BTN,763094,Asia
15/04/2020,15,4,2020,0,0,Bhutan,BT,BTN,763094,Asia
14/04/2020,14,4,2020,0,0,Bhutan,BT,BTN,763094,Asia
13/04/2020,13,4,2020,0,0,Bhutan,BT,BTN,763094,Asia
12/04/2020,12,4,2020,0,0,Bhutan,BT,BTN,763094,Asia
11/04/2020,11,4,2020,0,0,Bhutan,BT,BTN,763094,Asia
10/04/2020,10,4,2020,0,0,Bhutan,BT,BTN,763094,Asia
09/04/2020,9,4,2020,0,0,Bhutan,BT,BTN,763094,Asia
08/04/2020,8,4,2020,0,0,Bhutan,BT,BTN,763094,Asia
07/04/2020,7,4,2020,0,0,Bhutan,BT,BTN,763094,Asia
06/04/2020,6,4,2020,0,0,Bhutan,BT,BTN,763094,Asia
05/04/2020,5,4,2020,0,0,Bhutan,BT,BTN,763094,Asia
04/04/2020,4,4,2020,0,0,Bhutan,BT,BTN,763094,Asia
03/04/2020,3,4,2020,0,0,Bhutan,BT,BTN,763094,Asia
02/04/2020,2,4,2020,1,0,Bhutan,BT,BTN,763094,Asia
01/04/2020,1,4,2020,0,0,Bhutan,BT,BTN,763094,Asia
31/03/2020,31,3,2020,0,0,Bhutan,BT,BTN,763094,Asia
30/03/2020,30,3,2020,0,0,Bhutan,BT,BTN,763094,Asia
29/03/2020,29,3,2020,1,0,Bhutan,BT,BTN,763094,Asia
28/03/2020,28,3,2020,0,0,Bhutan,BT,BTN,763094,Asia
27/03/2020,27,3,2020,0,0,Bhutan,BT,BTN,763094,Asia
26/03/2020,26,3,2020,1,0,Bhutan,BT,BTN,763094,Asia
25/03/2020,25,3,2020,0,0,Bhutan,BT,BTN,763094,Asia
24/03/2020,24,3,2020,0,0,Bhutan,BT,BTN,763094,Asia
23/03/2020,23,3,2020,0,0,Bhutan,BT,BTN,763094,Asia
22/03/2020,22,3,2020,0,0,Bhutan,BT,BTN,763094,Asia
21/03/2020,21,3,2020,1,0,Bhutan,BT,BTN,763094,Asia
20/03/2020,20,3,2020,0,0,Bhutan,BT,BTN,763094,Asia
19/03/2020,19,3,2020,0,0,Bhutan,BT,BTN,763094,Asia
18/03/2020,18,3,2020,0,0,Bhutan,BT,BTN,763094,Asia
17/03/2020,17,3,2020,0,0,Bhutan,BT,BTN,763094,Asia
15/03/2020,15,3,2020,0,0,Bhutan,BT,BTN,763094,Asia
13/03/2020,13,3,2020,0,0,Bhutan,BT,BTN,763094,Asia
06/03/2020,6,3,2020,1,0,Bhutan,BT,BTN,763094,Asia
05/07/2020,5,7,2020,1253,58,Bolivia,BO,BOL,11513102,America
04/07/2020,4,7,2020,1290,49,Bolivia,BO,BOL,11513102,America
03/07/2020,3,7,2020,1301,70,Bolivia,BO,BOL,11513102,America
02/07/2020,2,7,2020,1008,78,Bolivia,BO,BOL,11513102,America
01/07/2020,1,7,2020,1094,52,Bolivia,BO,BOL,11513102,America
30/06/2020,30,6,2020,601,57,Bolivia,BO,BOL,11513102,America
29/06/2020,29,6,2020,848,44,Bolivia,BO,BOL,11513102,America
28/06/2020,28,6,2020,1253,36,Bolivia,BO,BOL,11513102,America
27/06/2020,27,6,2020,920,21,Bolivia,BO,BOL,11513102,America
26/06/2020,26,6,2020,1016,37,Bolivia,BO,BOL,11513102,America
25/06/2020,25,6,2020,1098,30,Bolivia,BO,BOL,11513102,America
24/06/2020,24,6,2020,896,26,Bolivia,BO,BOL,11513102,America
23/06/2020,23,6,2020,1105,47,Bolivia,BO,BOL,11513102,America
22/06/2020,22,6,2020,876,33,Bolivia,BO,BOL,11513102,America
21/06/2020,21,6,2020,1036,25,Bolivia,BO,BOL,11513102,America
20/06/2020,20,6,2020,977,18,Bolivia,BO,BOL,11513102,America
19/06/2020,19,6,2020,814,18,Bolivia,BO,BOL,11513102,America
18/06/2020,18,6,2020,802,20,Bolivia,BO,BOL,11513102,America
17/06/2020,17,6,2020,810,27,Bolivia,BO,BOL,11513102,America
16/06/2020,16,6,2020,614,21,Bolivia,BO,BOL,11513102,America
15/06/2020,15,6,2020,617,26,Bolivia,BO,BOL,11513102,America
14/06/2020,14,6,2020,913,26,Bolivia,BO,BOL,11513102,America
13/06/2020,13,6,2020,764,26,Bolivia,BO,BOL,11513102,America
12/06/2020,12,6,2020,884,21,Bolivia,BO,BOL,11513102,America
11/06/2020,11,6,2020,637,25,Bolivia,BO,BOL,11513102,America
10/06/2020,10,6,2020,695,12,Bolivia,BO,BOL,11513102,America
09/06/2020,9,6,2020,306,10,Bolivia,BO,BOL,11513102,America
08/06/2020,8,6,2020,285,11,Bolivia,BO,BOL,11513102,America
07/06/2020,7,6,2020,630,27,Bolivia,BO,BOL,11513102,America
06/06/2020,6,6,2020,483,12,Bolivia,BO,BOL,11513102,America
05/06/2020,5,6,2020,607,15,Bolivia,BO,BOL,11513102,America
04/06/2020,4,6,2020,647,24,Bolivia,BO,BOL,11513102,America
03/06/2020,3,6,2020,460,33,Bolivia,BO,BOL,11513102,America
02/06/2020,2,6,2020,549,30,Bolivia,BO,BOL,11513102,America
01/06/2020,1,6,2020,390,3,Bolivia,BO,BOL,11513102,America
31/05/2020,31,5,2020,861,10,Bolivia,BO,BOL,11513102,America
30/05/2020,30,5,2020,344,7,Bolivia,BO,BOL,11513102,America
29/05/2020,29,5,2020,619,13,Bolivia,BO,BOL,11513102,America
28/05/2020,28,5,2020,632,6,Bolivia,BO,BOL,11513102,America
27/05/2020,27,5,2020,476,13,Bolivia,BO,BOL,11513102,America
26/05/2020,26,5,2020,397,11,Bolivia,BO,BOL,11513102,America
25/05/2020,25,5,2020,348,10,Bolivia,BO,BOL,11513102,America
24/05/2020,24,5,2020,336,10,Bolivia,BO,BOL,11513102,America
23/05/2020,23,5,2020,392,15,Bolivia,BO,BOL,11513102,America
22/05/2020,22,5,2020,268,16,Bolivia,BO,BOL,11513102,America
21/05/2020,21,5,2020,438,10,Bolivia,BO,BOL,11513102,America
20/05/2020,20,5,2020,218,15,Bolivia,BO,BOL,11513102,America
19/05/2020,19,5,2020,175,5,Bolivia,BO,BOL,11513102,America
18/05/2020,18,5,2020,262,4,Bolivia,BO,BOL,11513102,America
17/05/2020,17,5,2020,249,1,Bolivia,BO,BOL,11513102,America
16/05/2020,16,5,2020,205,12,Bolivia,BO,BOL,11513102,America
15/05/2020,15,5,2020,224,10,Bolivia,BO,BOL,11513102,America
14/05/2020,14,5,2020,184,14,Bolivia,BO,BOL,11513102,America
13/05/2020,13,5,2020,133,6,Bolivia,BO,BOL,11513102,America
12/05/2020,12,5,2020,275,4,Bolivia,BO,BOL,11513102,America
11/05/2020,11,5,2020,119,4,Bolivia,BO,BOL,11513102,America
10/05/2020,10,5,2020,171,8,Bolivia,BO,BOL,11513102,America
09/05/2020,9,5,2020,185,4,Bolivia,BO,BOL,11513102,America
08/05/2020,8,5,2020,195,11,Bolivia,BO,BOL,11513102,America
07/05/2020,7,5,2020,84,5,Bolivia,BO,BOL,11513102,America
06/05/2020,6,5,2020,121,4,Bolivia,BO,BOL,11513102,America
05/05/2020,5,5,2020,87,6,Bolivia,BO,BOL,11513102,America
04/05/2020,4,5,2020,124,5,Bolivia,BO,BOL,11513102,America
03/05/2020,3,5,2020,241,5,Bolivia,BO,BOL,11513102,America
02/05/2020,2,5,2020,62,4,Bolivia,BO,BOL,11513102,America
01/05/2020,1,5,2020,57,3,Bolivia,BO,BOL,11513102,America
30/04/2020,30,4,2020,57,4,Bolivia,BO,BOL,11513102,America
